study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	sample_title
PRJNA274006	SAMN03318408	SRS831239	SRX859658	SRR1780258	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-144
PRJNA274006	SAMN03318440	SRS831238	SRX859659	SRR1780259	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-145
PRJNA274006	SAMN03318440	SRS831238	SRX859659	SRR1780260	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-145
PRJNA274006	SAMN03317782	SRS831237	SRX859660	SRR1780261	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-146
PRJNA274006	SAMN03317782	SRS831237	SRX859660	SRR1780262	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-146
PRJNA274006	SAMN03318222	SRS831240	SRX859661	SRR1780263	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-147
PRJNA274006	SAMN03318222	SRS831240	SRX859661	SRR1780264	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-147
PRJNA274006	SAMN03317807	SRS831241	SRX859662	SRR1780265	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-148
PRJNA274006	SAMN03317807	SRS831241	SRX859662	SRR1780266	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-148
PRJNA274006	SAMN03318543	SRS831244	SRX859663	SRR1780267	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-149
PRJNA274006	SAMN03318543	SRS831244	SRX859663	SRR1780268	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-149
PRJNA274006	SAMN03318423	SRS831242	SRX859664	SRR1780269	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-150
PRJNA274006	SAMN03318423	SRS831242	SRX859664	SRR1780270	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-150
PRJNA274006	SAMN03318000	SRS831243	SRX859665	SRR1780271	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-151
PRJNA274006	SAMN03318000	SRS831243	SRX859665	SRR1780272	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-151
PRJNA274006	SAMN03318569	SRS831245	SRX859666	SRR1780273	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-152
PRJNA274006	SAMN03318569	SRS831245	SRX859666	SRR1780274	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-152
PRJNA274006	SAMN03318343	SRS831246	SRX859667	SRR1780275	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-153
PRJNA274006	SAMN03318343	SRS831246	SRX859667	SRR1780276	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-153
PRJNA274006	SAMN03318134	SRS831247	SRX859668	SRR1780277	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-154
PRJNA274006	SAMN03318134	SRS831247	SRX859668	SRR1780278	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-154
PRJNA274006	SAMN03318161	SRS831248	SRX859669	SRR1780279	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-155
PRJNA274006	SAMN03318161	SRS831248	SRX859669	SRR1780280	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-155
PRJNA274006	SAMN03318007	SRS831249	SRX859670	SRR1780281	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-156
PRJNA274006	SAMN03318007	SRS831249	SRX859670	SRR1780282	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-156
PRJNA274006	SAMN03317855	SRS831250	SRX859671	SRR1780283	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-157
PRJNA274006	SAMN03317855	SRS831250	SRX859671	SRR1780284	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-157
PRJNA274006	SAMN03317913	SRS831252	SRX859672	SRR1780285	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-158
PRJNA274006	SAMN03317913	SRS831252	SRX859672	SRR1780286	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-158
PRJNA274006	SAMN03317856	SRS831251	SRX859673	SRR1780287	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-159
PRJNA274006	SAMN03317856	SRS831251	SRX859673	SRR1780288	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-159
PRJNA274006	SAMN03318185	SRS831257	SRX859674	SRR1780289	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-160
PRJNA274006	SAMN03318185	SRS831257	SRX859674	SRR1780290	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-160
PRJNA274006	SAMN03318683	SRS831253	SRX859675	SRR1780291	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-161
PRJNA274006	SAMN03318683	SRS831253	SRX859675	SRR1780292	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-161
PRJNA274006	SAMN03318123	SRS831254	SRX859676	SRR1780293	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-162
PRJNA274006	SAMN03318123	SRS831254	SRX859676	SRR1780294	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-162
PRJNA274006	SAMN03318160	SRS831255	SRX859677	SRR1780295	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-163
PRJNA274006	SAMN03318160	SRS831255	SRX859677	SRR1780296	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-163
PRJNA274006	SAMN03318657	SRS831256	SRX859678	SRR1780297	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-164
PRJNA274006	SAMN03318657	SRS831256	SRX859678	SRR1780298	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-164
PRJNA274006	SAMN03318226	SRS831258	SRX859679	SRR1780299	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-165
PRJNA274006	SAMN03318226	SRS831258	SRX859679	SRR1780300	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-165
PRJNA274006	SAMN03317743	SRS831259	SRX859680	SRR1780301	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-166
PRJNA274006	SAMN03317743	SRS831259	SRX859680	SRR1780302	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-166
PRJNA274006	SAMN03317795	SRS831260	SRX859681	SRR1780303	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-167
PRJNA274006	SAMN03317795	SRS831260	SRX859681	SRR1780304	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-167
PRJNA274006	SAMN03318366	SRS831261	SRX859682	SRR1780305	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-168
PRJNA274006	SAMN03318366	SRS831261	SRX859682	SRR1780306	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-168
PRJNA274006	SAMN03317774	SRS831262	SRX859683	SRR1780307	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-169
PRJNA274006	SAMN03317774	SRS831262	SRX859683	SRR1780308	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-169
PRJNA274006	SAMN03318666	SRS831263	SRX859684	SRR1780309	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-170
PRJNA274006	SAMN03318666	SRS831263	SRX859684	SRR1780310	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-170
PRJNA274006	SAMN03318526	SRS831265	SRX859685	SRR1780311	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-171
PRJNA274006	SAMN03318526	SRS831265	SRX859685	SRR1780312	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-171
PRJNA274006	SAMN03318218	SRS831264	SRX859686	SRR1780313	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-172
PRJNA274006	SAMN03318218	SRS831264	SRX859686	SRR1780314	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-172
PRJNA274006	SAMN03318205	SRS831266	SRX859687	SRR1780315	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-173
PRJNA274006	SAMN03318205	SRS831266	SRX859687	SRR1780316	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-173
PRJNA274006	SAMN03317751	SRS831267	SRX859688	SRR1780317	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-174
PRJNA274006	SAMN03317751	SRS831267	SRX859688	SRR1780318	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-174
PRJNA274006	SAMN03318691	SRS831268	SRX859689	SRR1780319	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-175
PRJNA274006	SAMN03318691	SRS831268	SRX859689	SRR1780320	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-175
PRJNA274006	SAMN03318533	SRS831269	SRX859690	SRR1780321	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-176
PRJNA274006	SAMN03318533	SRS831269	SRX859690	SRR1780322	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-176
PRJNA274006	SAMN03318080	SRS831271	SRX859691	SRR1780323	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-177
PRJNA274006	SAMN03318080	SRS831271	SRX859691	SRR1780324	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-177
PRJNA274006	SAMN03318177	SRS831270	SRX859692	SRR1780325	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-178
PRJNA274006	SAMN03318177	SRS831270	SRX859692	SRR1780326	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-178
PRJNA274006	SAMN03318651	SRS831272	SRX859693	SRR1780327	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-179
PRJNA274006	SAMN03318651	SRS831272	SRX859693	SRR1780328	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-179
PRJNA274006	SAMN03318190	SRS831273	SRX859694	SRR1780329	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-180
PRJNA274006	SAMN03318190	SRS831273	SRX859694	SRR1780330	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-180
PRJNA274006	SAMN03317992	SRS831278	SRX859695	SRR1780331	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-181
PRJNA274006	SAMN03317992	SRS831278	SRX859695	SRR1780332	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-181
PRJNA274006	SAMN03318261	SRS831275	SRX859696	SRR1780333	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-182
PRJNA274006	SAMN03318261	SRS831275	SRX859696	SRR1780334	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-182
PRJNA274006	SAMN03318031	SRS831276	SRX859697	SRR1780335	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-183
PRJNA274006	SAMN03318031	SRS831276	SRX859697	SRR1780336	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-183
PRJNA274006	SAMN03318352	SRS831274	SRX859698	SRR1780337	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-184
PRJNA274006	SAMN03318352	SRS831274	SRX859698	SRR1780338	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-184
PRJNA274006	SAMN03317845	SRS831281	SRX859699	SRR1780339	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-185
PRJNA274006	SAMN03317845	SRS831281	SRX859699	SRR1780340	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-185
PRJNA274006	SAMN03318713	SRS831277	SRX859700	SRR1780341	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-186
PRJNA274006	SAMN03318713	SRS831277	SRX859700	SRR1780342	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-186
PRJNA274006	SAMN03317811	SRS831279	SRX859701	SRR1780343	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-187
PRJNA274006	SAMN03317811	SRS831279	SRX859701	SRR1780344	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-187
PRJNA274006	SAMN03318067	SRS831280	SRX859702	SRR1780345	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-188
PRJNA274006	SAMN03318067	SRS831280	SRX859702	SRR1780346	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-188
PRJNA274006	SAMN03318307	SRS831285	SRX859703	SRR1780347	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-189
PRJNA274006	SAMN03318307	SRS831285	SRX859703	SRR1780348	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-189
PRJNA274006	SAMN03318676	SRS831282	SRX859704	SRR1780349	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-190
PRJNA274006	SAMN03318676	SRS831282	SRX859704	SRR1780350	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-190
PRJNA274006	SAMN03318721	SRS831284	SRX859705	SRR1780351	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-191
PRJNA274006	SAMN03318721	SRS831284	SRX859705	SRR1780352	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-191
PRJNA274006	SAMN03318163	SRS831283	SRX859706	SRR1780353	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep1-well-192
PRJNA274006	SAMN03318163	SRS831283	SRX859706	SRR1780354	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep1-well-192
PRJNA274006	SAMN03318326	SRS831287	SRX859707	SRR1780355	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-1
PRJNA274006	SAMN03318326	SRS831287	SRX859707	SRR1780356	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-1
PRJNA274006	SAMN03317862	SRS831286	SRX859708	SRR1780357	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-2
PRJNA274006	SAMN03317862	SRS831286	SRX859708	SRR1780358	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-2
PRJNA274006	SAMN03317763	SRS831290	SRX859709	SRR1780359	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-3
PRJNA274006	SAMN03317763	SRS831290	SRX859709	SRR1780360	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-3
PRJNA274006	SAMN03318669	SRS831289	SRX859710	SRR1780361	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-4
PRJNA274006	SAMN03318669	SRS831289	SRX859710	SRR1780362	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-4
PRJNA274006	SAMN03318253	SRS831288	SRX859711	SRR1780363	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-5
PRJNA274006	SAMN03318253	SRS831288	SRX859711	SRR1780364	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-5
PRJNA274006	SAMN03318075	SRS831291	SRX859712	SRR1780365	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-6
PRJNA274006	SAMN03318075	SRS831291	SRX859712	SRR1780366	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-6
PRJNA274006	SAMN03317815	SRS831292	SRX859713	SRR1780367	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-7
PRJNA274006	SAMN03317815	SRS831292	SRX859713	SRR1780368	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-7
PRJNA274006	SAMN03318244	SRS831293	SRX859714	SRR1780369	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-8
PRJNA274006	SAMN03318244	SRS831293	SRX859714	SRR1780370	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-8
PRJNA274006	SAMN03318334	SRS831294	SRX859715	SRR1780371	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-9
PRJNA274006	SAMN03318334	SRS831294	SRX859715	SRR1780372	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-9
PRJNA274006	SAMN03317748	SRS831295	SRX859716	SRR1780373	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-10
PRJNA274006	SAMN03317748	SRS831295	SRX859716	SRR1780374	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-10
PRJNA274006	SAMN03317875	SRS831296	SRX859717	SRR1780375	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-11
PRJNA274006	SAMN03317875	SRS831296	SRX859717	SRR1780376	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-11
PRJNA274006	SAMN03317995	SRS831297	SRX859718	SRR1780377	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-12
PRJNA274006	SAMN03317995	SRS831297	SRX859718	SRR1780378	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-12
PRJNA274006	SAMN03318158	SRS831298	SRX859719	SRR1780379	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-13
PRJNA274006	SAMN03318158	SRS831298	SRX859719	SRR1780380	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-13
PRJNA274006	SAMN03318389	SRS831299	SRX859720	SRR1780381	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-14
PRJNA274006	SAMN03318389	SRS831299	SRX859720	SRR1780382	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-14
PRJNA274006	SAMN03318013	SRS831305	SRX859721	SRR1780383	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-15
PRJNA274006	SAMN03318013	SRS831305	SRX859721	SRR1780384	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-15
PRJNA274006	SAMN03318097	SRS831300	SRX859722	SRR1780385	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-16
PRJNA274006	SAMN03318097	SRS831300	SRX859722	SRR1780386	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-16
PRJNA274006	SAMN03318649	SRS831310	SRX859723	SRR1780387	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-17
PRJNA274006	SAMN03318649	SRS831310	SRX859723	SRR1780388	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-17
PRJNA274006	SAMN03317945	SRS831302	SRX859724	SRR1780389	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-18
PRJNA274006	SAMN03317945	SRS831302	SRX859724	SRR1780390	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-18
PRJNA274006	SAMN03318111	SRS831301	SRX859725	SRR1780391	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-19
PRJNA274006	SAMN03318111	SRS831301	SRX859725	SRR1780392	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-19
PRJNA274006	SAMN03318135	SRS831304	SRX859726	SRR1780393	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-20
PRJNA274006	SAMN03318135	SRS831304	SRX859726	SRR1780394	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-20
PRJNA274006	SAMN03317802	SRS831303	SRX859727	SRR1780395	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-21
PRJNA274006	SAMN03317802	SRS831303	SRX859727	SRR1780396	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-21
PRJNA274006	SAMN03318196	SRS831306	SRX859728	SRR1780397	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-22
PRJNA274006	SAMN03318196	SRS831306	SRX859728	SRR1780398	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-22
PRJNA274006	SAMN03318089	SRS831308	SRX859729	SRR1780399	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-23
PRJNA274006	SAMN03318089	SRS831308	SRX859729	SRR1780400	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-23
PRJNA274006	SAMN03318144	SRS831307	SRX859730	SRR1780401	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-24
PRJNA274006	SAMN03318144	SRS831307	SRX859730	SRR1780402	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-24
PRJNA274006	SAMN03318282	SRS831312	SRX859731	SRR1780403	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-25
PRJNA274006	SAMN03318282	SRS831312	SRX859731	SRR1780404	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-25
PRJNA274006	SAMN03317969	SRS831309	SRX859732	SRR1780405	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-26
PRJNA274006	SAMN03317969	SRS831309	SRX859732	SRR1780406	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-26
PRJNA274006	SAMN03318071	SRS831313	SRX859733	SRR1780407	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-27
PRJNA274006	SAMN03318071	SRS831313	SRX859733	SRR1780408	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-27
PRJNA274006	SAMN03317892	SRS831311	SRX859734	SRR1780409	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-28
PRJNA274006	SAMN03317892	SRS831311	SRX859734	SRR1780410	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-28
PRJNA274006	SAMN03317794	SRS831314	SRX859735	SRR1780411	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-29
PRJNA274006	SAMN03317794	SRS831314	SRX859735	SRR1780412	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-29
PRJNA274006	SAMN03318199	SRS831315	SRX859736	SRR1780413	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-30
PRJNA274006	SAMN03318199	SRS831315	SRX859736	SRR1780414	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-30
PRJNA274006	SAMN03318659	SRS831316	SRX859737	SRR1780415	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-31
PRJNA274006	SAMN03318659	SRS831316	SRX859737	SRR1780416	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-31
PRJNA274006	SAMN03318449	SRS831323	SRX859738	SRR1780417	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-32
PRJNA274006	SAMN03318449	SRS831323	SRX859738	SRR1780418	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-32
PRJNA274006	SAMN03318648	SRS831322	SRX859739	SRR1780419	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-33
PRJNA274006	SAMN03318648	SRS831322	SRX859739	SRR1780420	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-33
PRJNA274006	SAMN03318663	SRS831317	SRX859740	SRR1780421	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-34
PRJNA274006	SAMN03318663	SRS831317	SRX859740	SRR1780422	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-34
PRJNA274006	SAMN03318665	SRS831318	SRX859741	SRR1780423	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-35
PRJNA274006	SAMN03318665	SRS831318	SRX859741	SRR1780424	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-35
PRJNA274006	SAMN03318201	SRS831319	SRX859742	SRR1780425	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-36
PRJNA274006	SAMN03318201	SRS831319	SRX859742	SRR1780426	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-36
PRJNA274006	SAMN03318682	SRS831320	SRX859743	SRR1780427	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-37
PRJNA274006	SAMN03318682	SRS831320	SRX859743	SRR1780428	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-37
PRJNA274006	SAMN03318220	SRS831321	SRX859744	SRR1780429	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-38
PRJNA274006	SAMN03318220	SRS831321	SRX859744	SRR1780430	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-38
PRJNA274006	SAMN03318653	SRS831324	SRX859745	SRR1780431	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-39
PRJNA274006	SAMN03318653	SRS831324	SRX859745	SRR1780432	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-39
PRJNA274006	SAMN03318554	SRS831330	SRX859746	SRR1780433	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-40
PRJNA274006	SAMN03318554	SRS831330	SRX859746	SRR1780434	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-40
PRJNA274006	SAMN03318414	SRS831329	SRX859747	SRR1780435	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	singles-K562-rep2-well-41
PRJNA274006	SAMN03318414	SRS831329	SRX859747	SRR1780436	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-K562-rep2-well-41
